filename,fx,level,gain,tone/eq1,tone/eq2,tone/eq3,tone/eq4
G61-40100-808-O2T0-20593.wav,808,1.0,0.2,0.0
G61-40100-808-O2T2-20593.wav,808,1.0,0.2,0.2
G61-40100-808-O2T5-20593.wav,808,1.0,0.2,0.5
G61-40100-808-O2T8-20593.wav,808,1.0,0.2,0.8
G61-40100-808-O2T10-20593.wav,808,1.0,0.2,1.0
G61-40100-808-O5T0-20593.wav,808,1.0,0.5,0.0
G61-40100-808-O5T2-20593.wav,808,1.0,0.5,0.2
G61-40100-808-O5T5-20593.wav,808,1.0,0.5,0.5
G61-40100-808-O5T8-20593.wav,808,1.0,0.5,0.8
G61-40100-808-O5T10-20593.wav,808,1.0,0.5,1.0
G61-40100-808-O8T0-20593.wav,808,1.0,0.8,0.0
G61-40100-808-O8T2-20593.wav,808,1.0,0.8,0.2
G61-40100-808-O8T5-20593.wav,808,1.0,0.8,0.5
G61-40100-808-O8T8-20593.wav,808,1.0,0.8,0.8
G61-40100-808-O8T10-20593.wav,808,1.0,0.8,1.0
G61-40100-808-O10T0-20593.wav,808,1.0,1.0,0.0
G61-40100-808-O10T2-20593.wav,808,1.0,1.0,0.2
G61-40100-808-O10T5-20593.wav,808,1.0,1.0,0.5
G61-40100-808-O10T8-20593.wav,808,1.0,1.0,0.8
G61-40100-808-O10T10-20593.wav,808,1.0,1.0,1.0
G61-41101-808-O2T0-20594.wav,808,1.0,0.2,0.0
G61-41101-808-O2T2-20594.wav,808,1.0,0.2,0.2
G61-41101-808-O2T5-20594.wav,808,1.0,0.2,0.5
G61-41101-808-O2T8-20594.wav,808,1.0,0.2,0.8
G61-41101-808-O2T10-20594.wav,808,1.0,0.2,1.0
G61-41101-808-O5T0-20594.wav,808,1.0,0.5,0.0
G61-41101-808-O5T2-20594.wav,808,1.0,0.5,0.2
G61-41101-808-O5T5-20594.wav,808,1.0,0.5,0.5
G61-41101-808-O5T8-20594.wav,808,1.0,0.5,0.8
G61-41101-808-O5T10-20594.wav,808,1.0,0.5,1.0
G61-41101-808-O8T0-20594.wav,808,1.0,0.8,0.0
G61-41101-808-O8T2-20594.wav,808,1.0,0.8,0.2
G61-41101-808-O8T5-20594.wav,808,1.0,0.8,0.5
G61-41101-808-O8T8-20594.wav,808,1.0,0.8,0.8
G61-41101-808-O8T10-20594.wav,808,1.0,0.8,1.0
G61-41101-808-O10T0-20594.wav,808,1.0,1.0,0.0
G61-41101-808-O10T2-20594.wav,808,1.0,1.0,0.2
G61-41101-808-O10T5-20594.wav,808,1.0,1.0,0.5
G61-41101-808-O10T8-20594.wav,808,1.0,1.0,0.8
G61-41101-808-O10T10-20594.wav,808,1.0,1.0,1.0
G61-42102-808-O2T0-20595.wav,808,1.0,0.2,0.0
G61-42102-808-O2T2-20595.wav,808,1.0,0.2,0.2
G61-42102-808-O2T5-20595.wav,808,1.0,0.2,0.5
G61-42102-808-O2T8-20595.wav,808,1.0,0.2,0.8
G61-42102-808-O2T10-20595.wav,808,1.0,0.2,1.0
G61-42102-808-O5T0-20595.wav,808,1.0,0.5,0.0
G61-42102-808-O5T2-20595.wav,808,1.0,0.5,0.2
G61-42102-808-O5T5-20595.wav,808,1.0,0.5,0.5
G61-42102-808-O5T8-20595.wav,808,1.0,0.5,0.8
G61-42102-808-O5T10-20595.wav,808,1.0,0.5,1.0
G61-42102-808-O8T0-20595.wav,808,1.0,0.8,0.0
G61-42102-808-O8T2-20595.wav,808,1.0,0.8,0.2
G61-42102-808-O8T5-20595.wav,808,1.0,0.8,0.5
G61-42102-808-O8T8-20595.wav,808,1.0,0.8,0.8
G61-42102-808-O8T10-20595.wav,808,1.0,0.8,1.0
G61-42102-808-O10T0-20595.wav,808,1.0,1.0,0.0
G61-42102-808-O10T2-20595.wav,808,1.0,1.0,0.2
G61-42102-808-O10T5-20595.wav,808,1.0,1.0,0.5
G61-42102-808-O10T8-20595.wav,808,1.0,1.0,0.8
G61-42102-808-O10T10-20595.wav,808,1.0,1.0,1.0
G61-43103-808-O2T0-20596.wav,808,1.0,0.2,0.0
G61-43103-808-O2T2-20596.wav,808,1.0,0.2,0.2
G61-43103-808-O2T5-20596.wav,808,1.0,0.2,0.5
G61-43103-808-O2T8-20596.wav,808,1.0,0.2,0.8
G61-43103-808-O2T10-20596.wav,808,1.0,0.2,1.0
G61-43103-808-O5T0-20596.wav,808,1.0,0.5,0.0
G61-43103-808-O5T2-20596.wav,808,1.0,0.5,0.2
G61-43103-808-O5T5-20596.wav,808,1.0,0.5,0.5
G61-43103-808-O5T8-20596.wav,808,1.0,0.5,0.8
G61-43103-808-O5T10-20596.wav,808,1.0,0.5,1.0
G61-43103-808-O8T0-20596.wav,808,1.0,0.8,0.0
G61-43103-808-O8T2-20596.wav,808,1.0,0.8,0.2
G61-43103-808-O8T5-20596.wav,808,1.0,0.8,0.5
G61-43103-808-O8T8-20596.wav,808,1.0,0.8,0.8
G61-43103-808-O8T10-20596.wav,808,1.0,0.8,1.0
G61-43103-808-O10T0-20596.wav,808,1.0,1.0,0.0
G61-43103-808-O10T2-20596.wav,808,1.0,1.0,0.2
G61-43103-808-O10T5-20596.wav,808,1.0,1.0,0.5
G61-43103-808-O10T8-20596.wav,808,1.0,1.0,0.8
G61-43103-808-O10T10-20596.wav,808,1.0,1.0,1.0
G61-44104-808-O2T0-20597.wav,808,1.0,0.2,0.0
G61-44104-808-O2T2-20597.wav,808,1.0,0.2,0.2
G61-44104-808-O2T5-20597.wav,808,1.0,0.2,0.5
G61-44104-808-O2T8-20597.wav,808,1.0,0.2,0.8
G61-44104-808-O2T10-20597.wav,808,1.0,0.2,1.0
G61-44104-808-O5T0-20597.wav,808,1.0,0.5,0.0
G61-44104-808-O5T2-20597.wav,808,1.0,0.5,0.2
G61-44104-808-O5T5-20597.wav,808,1.0,0.5,0.5
G61-44104-808-O5T8-20597.wav,808,1.0,0.5,0.8
G61-44104-808-O5T10-20597.wav,808,1.0,0.5,1.0
G61-44104-808-O8T0-20597.wav,808,1.0,0.8,0.0
G61-44104-808-O8T2-20597.wav,808,1.0,0.8,0.2
G61-44104-808-O8T5-20597.wav,808,1.0,0.8,0.5
G61-44104-808-O8T8-20597.wav,808,1.0,0.8,0.8
G61-44104-808-O8T10-20597.wav,808,1.0,0.8,1.0
G61-44104-808-O10T0-20597.wav,808,1.0,1.0,0.0
G61-44104-808-O10T2-20597.wav,808,1.0,1.0,0.2
G61-44104-808-O10T5-20597.wav,808,1.0,1.0,0.5
G61-44104-808-O10T8-20597.wav,808,1.0,1.0,0.8
G61-44104-808-O10T10-20597.wav,808,1.0,1.0,1.0
G61-45105-808-O2T0-20598.wav,808,1.0,0.2,0.0
G61-45105-808-O2T2-20598.wav,808,1.0,0.2,0.2
G61-45105-808-O2T5-20598.wav,808,1.0,0.2,0.5
G61-45105-808-O2T8-20598.wav,808,1.0,0.2,0.8
G61-45105-808-O2T10-20598.wav,808,1.0,0.2,1.0
G61-45105-808-O5T0-20598.wav,808,1.0,0.5,0.0
G61-45105-808-O5T2-20598.wav,808,1.0,0.5,0.2
G61-45105-808-O5T5-20598.wav,808,1.0,0.5,0.5
G61-45105-808-O5T8-20598.wav,808,1.0,0.5,0.8
G61-45105-808-O5T10-20598.wav,808,1.0,0.5,1.0
G61-45105-808-O8T0-20598.wav,808,1.0,0.8,0.0
G61-45105-808-O8T2-20598.wav,808,1.0,0.8,0.2
G61-45105-808-O8T5-20598.wav,808,1.0,0.8,0.5
G61-45105-808-O8T8-20598.wav,808,1.0,0.8,0.8
G61-45105-808-O8T10-20598.wav,808,1.0,0.8,1.0
G61-45105-808-O10T0-20598.wav,808,1.0,1.0,0.0
G61-45105-808-O10T2-20598.wav,808,1.0,1.0,0.2
G61-45105-808-O10T5-20598.wav,808,1.0,1.0,0.5
G61-45105-808-O10T8-20598.wav,808,1.0,1.0,0.8
G61-45105-808-O10T10-20598.wav,808,1.0,1.0,1.0
G61-45200-808-O2T0-20606.wav,808,1.0,0.2,0.0
G61-45200-808-O2T2-20606.wav,808,1.0,0.2,0.2
G61-45200-808-O2T5-20606.wav,808,1.0,0.2,0.5
G61-45200-808-O2T8-20606.wav,808,1.0,0.2,0.8
G61-45200-808-O2T10-20606.wav,808,1.0,0.2,1.0
G61-45200-808-O5T0-20606.wav,808,1.0,0.5,0.0
G61-45200-808-O5T2-20606.wav,808,1.0,0.5,0.2
G61-45200-808-O5T5-20606.wav,808,1.0,0.5,0.5
G61-45200-808-O5T8-20606.wav,808,1.0,0.5,0.8
G61-45200-808-O5T10-20606.wav,808,1.0,0.5,1.0
G61-45200-808-O8T0-20606.wav,808,1.0,0.8,0.0
G61-45200-808-O8T2-20606.wav,808,1.0,0.8,0.2
G61-45200-808-O8T5-20606.wav,808,1.0,0.8,0.5
G61-45200-808-O8T8-20606.wav,808,1.0,0.8,0.8
G61-45200-808-O8T10-20606.wav,808,1.0,0.8,1.0
G61-45200-808-O10T0-20606.wav,808,1.0,1.0,0.0
G61-45200-808-O10T2-20606.wav,808,1.0,1.0,0.2
G61-45200-808-O10T5-20606.wav,808,1.0,1.0,0.5
G61-45200-808-O10T8-20606.wav,808,1.0,1.0,0.8
G61-45200-808-O10T10-20606.wav,808,1.0,1.0,1.0
G61-46106-808-O2T0-20599.wav,808,1.0,0.2,0.0
G61-46106-808-O2T2-20599.wav,808,1.0,0.2,0.2
G61-46106-808-O2T5-20599.wav,808,1.0,0.2,0.5
G61-46106-808-O2T8-20599.wav,808,1.0,0.2,0.8
G61-46106-808-O2T10-20599.wav,808,1.0,0.2,1.0
G61-46106-808-O5T0-20599.wav,808,1.0,0.5,0.0
G61-46106-808-O5T2-20599.wav,808,1.0,0.5,0.2
G61-46106-808-O5T5-20599.wav,808,1.0,0.5,0.5
G61-46106-808-O5T8-20599.wav,808,1.0,0.5,0.8
G61-46106-808-O5T10-20599.wav,808,1.0,0.5,1.0
G61-46106-808-O8T0-20599.wav,808,1.0,0.8,0.0
G61-46106-808-O8T2-20599.wav,808,1.0,0.8,0.2
G61-46106-808-O8T5-20599.wav,808,1.0,0.8,0.5
G61-46106-808-O8T8-20599.wav,808,1.0,0.8,0.8
G61-46106-808-O8T10-20599.wav,808,1.0,0.8,1.0
G61-46106-808-O10T0-20599.wav,808,1.0,1.0,0.0
G61-46106-808-O10T2-20599.wav,808,1.0,1.0,0.2
G61-46106-808-O10T5-20599.wav,808,1.0,1.0,0.5
G61-46106-808-O10T8-20599.wav,808,1.0,1.0,0.8
G61-46106-808-O10T10-20599.wav,808,1.0,1.0,1.0
G61-46201-808-O2T0-20607.wav,808,1.0,0.2,0.0
G61-46201-808-O2T2-20607.wav,808,1.0,0.2,0.2
G61-46201-808-O2T5-20607.wav,808,1.0,0.2,0.5
G61-46201-808-O2T8-20607.wav,808,1.0,0.2,0.8
G61-46201-808-O2T10-20607.wav,808,1.0,0.2,1.0
G61-46201-808-O5T0-20607.wav,808,1.0,0.5,0.0
G61-46201-808-O5T2-20607.wav,808,1.0,0.5,0.2
G61-46201-808-O5T5-20607.wav,808,1.0,0.5,0.5
G61-46201-808-O5T8-20607.wav,808,1.0,0.5,0.8
G61-46201-808-O5T10-20607.wav,808,1.0,0.5,1.0
G61-46201-808-O8T0-20607.wav,808,1.0,0.8,0.0
G61-46201-808-O8T2-20607.wav,808,1.0,0.8,0.2
G61-46201-808-O8T5-20607.wav,808,1.0,0.8,0.5
G61-46201-808-O8T8-20607.wav,808,1.0,0.8,0.8
G61-46201-808-O8T10-20607.wav,808,1.0,0.8,1.0
G61-46201-808-O10T0-20607.wav,808,1.0,1.0,0.0
G61-46201-808-O10T2-20607.wav,808,1.0,1.0,0.2
G61-46201-808-O10T5-20607.wav,808,1.0,1.0,0.5
G61-46201-808-O10T8-20607.wav,808,1.0,1.0,0.8
G61-46201-808-O10T10-20607.wav,808,1.0,1.0,1.0
G61-47107-808-O2T0-20600.wav,808,1.0,0.2,0.0
G61-47107-808-O2T2-20600.wav,808,1.0,0.2,0.2
G61-47107-808-O2T5-20600.wav,808,1.0,0.2,0.5
G61-47107-808-O2T8-20600.wav,808,1.0,0.2,0.8
G61-47107-808-O2T10-20600.wav,808,1.0,0.2,1.0
G61-47107-808-O5T0-20600.wav,808,1.0,0.5,0.0
G61-47107-808-O5T2-20600.wav,808,1.0,0.5,0.2
G61-47107-808-O5T5-20600.wav,808,1.0,0.5,0.5
G61-47107-808-O5T8-20600.wav,808,1.0,0.5,0.8
G61-47107-808-O5T10-20600.wav,808,1.0,0.5,1.0
G61-47107-808-O8T0-20600.wav,808,1.0,0.8,0.0
G61-47107-808-O8T2-20600.wav,808,1.0,0.8,0.2
G61-47107-808-O8T5-20600.wav,808,1.0,0.8,0.5
G61-47107-808-O8T8-20600.wav,808,1.0,0.8,0.8
G61-47107-808-O8T10-20600.wav,808,1.0,0.8,1.0
G61-47107-808-O10T0-20600.wav,808,1.0,1.0,0.0
G61-47107-808-O10T2-20600.wav,808,1.0,1.0,0.2
G61-47107-808-O10T5-20600.wav,808,1.0,1.0,0.5
G61-47107-808-O10T8-20600.wav,808,1.0,1.0,0.8
G61-47107-808-O10T10-20600.wav,808,1.0,1.0,1.0
G61-47202-808-O2T0-20608.wav,808,1.0,0.2,0.0
G61-47202-808-O2T2-20608.wav,808,1.0,0.2,0.2
G61-47202-808-O2T5-20608.wav,808,1.0,0.2,0.5
G61-47202-808-O2T8-20608.wav,808,1.0,0.2,0.8
G61-47202-808-O2T10-20608.wav,808,1.0,0.2,1.0
G61-47202-808-O5T0-20608.wav,808,1.0,0.5,0.0
G61-47202-808-O5T2-20608.wav,808,1.0,0.5,0.2
G61-47202-808-O5T5-20608.wav,808,1.0,0.5,0.5
G61-47202-808-O5T8-20608.wav,808,1.0,0.5,0.8
G61-47202-808-O5T10-20608.wav,808,1.0,0.5,1.0
G61-47202-808-O8T0-20608.wav,808,1.0,0.8,0.0
G61-47202-808-O8T2-20608.wav,808,1.0,0.8,0.2
G61-47202-808-O8T5-20608.wav,808,1.0,0.8,0.5
G61-47202-808-O8T8-20608.wav,808,1.0,0.8,0.8
G61-47202-808-O8T10-20608.wav,808,1.0,0.8,1.0
G61-47202-808-O10T0-20608.wav,808,1.0,1.0,0.0
G61-47202-808-O10T2-20608.wav,808,1.0,1.0,0.2
G61-47202-808-O10T5-20608.wav,808,1.0,1.0,0.5
G61-47202-808-O10T8-20608.wav,808,1.0,1.0,0.8
G61-47202-808-O10T10-20608.wav,808,1.0,1.0,1.0
G61-48108-808-O2T0-20601.wav,808,1.0,0.2,0.0
G61-48108-808-O2T2-20601.wav,808,1.0,0.2,0.2
G61-48108-808-O2T5-20601.wav,808,1.0,0.2,0.5
G61-48108-808-O2T8-20601.wav,808,1.0,0.2,0.8
G61-48108-808-O2T10-20601.wav,808,1.0,0.2,1.0
